dates,order_items,reviews,taste_score,quantity_score,delivery_score
2024년 3월 7일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",아이들이 뻑뻑살 보다는 이런 부드러운 살을 좋으하는데 딱 좋는 세트 메뉴인거 같네요. 맛있습니다.,5,5,5
2024년 3월 7일,순살 호랑이치킨/1,Goodddodododododo,5,5,5
2024년 3월 6일,순살 하하핫치킨/1,맛있게 먹었어요~~,5,5,5
2024년 3월 6일,"윙봉24세트/1(윙봉선택(크크크 윙봉)),크크크소스/1",너무맛있어요 또 주문할게요!,5,5,5
2024년 3월 5일,순살 크크크치킨/1,바삭하고 맛나게 먹었어요 감사합니다~!!!!,5,5,4
2024년 3월 3일,"후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),쫀득치즈볼（5개）/1",항상 맛있게 먹고 있어요 굿굿,5,5,5
2024년 3월 1일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보))","크크크 원래 좋아해서 어머니댁 왔다가 시켜 먹었는데 역시나 맛있었어요
80대 어머니도 짜지않고 바삭하다고 괜찮다고 하십니다",5,5,5
2024년 3월 1일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보))","크크크 정말 너무 맛있어요!
기름도 깨끗한지 맛이 더 좋았어요❤️",5,5,5
2024년 2월 29일,순살 크크크치킨/1,"진짜 바삭바삭하고 맛있어요
특히 크크크 소스가 짱!!!",5,5,5
2024년 2월 28일,윙봉24세트/1(윙봉선택(호랑이 윙봉)),맛있어요~ 또 주문할게요,5,5,5
2024년 2월 27일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),양념소스/1,호랑이치즈볼（5개）/1",식감이 바삭바삭 최고네요 치즈볼도  쫄깃쫄깃  너무 맛있게 잘먹었습니다,5,5,5
2024년 2월 27일,크크크치킨/1,예전의 그맛이 아니여..,4,5,5
2024년 2월 24일,"고추치킨/1,후라이드/1,코카-콜라1.25L/1",잘 튀기고 간이 좋은 가게입니다. 후라이드는 담백하고 고추치킨은 정말 별미입니다~ 맛있게 먹었습니다!,5,5,5
2024년 2월 20일,크크크치킨/1,"적당한 배송과 함께 맛있게 먹었습니다.
바삭해서 아이들이 좋아하네요.",4,3,4
2024년 2월 20일,윙봉24세트/1(윙봉선택(크크크 윙봉)),맛있어요 서비스도 감사해요,5,5,5
2024년 2월 20일,후라이드 반＋반마리선택/1(반마리선택(간지치킨 반)),반반으로 주문하니 두 가지 맛을봐서 좋았어요. 바삭바삭하고 신선해서 좋았는데 좀덜 짜면 좋겠어요.,5,5,5
2024년 2월 20일,크크크치킨/1,맛있어요.,5,5,5
2024년 2월 18일,고추치킨/1,"배달도 빠르고  맛이야 검증된 60계
잘 먹을께요",5,5,5
