dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 09월 07일,크크크치킨/1,"배달 진짜 빠르고 치킨이 뜨거워서 식혀 먹었어요. 원래 치킨 여기저기 시켜 먹는데 최근 3-4번 ㅋㅋㅋ 만 먹네요 굿!
치킨 별로 안 좋아하시는 엄마도 맛있게 드셨답니다 고민말고 빨리 주문하세용^^",5,5,5
2023년 09월 04일,크크크치킨/1,배송도 빨랐고 맛 있게 잘먹었습니다~ 소스가 많이 오네요~!,5,5,5
2023년 09월 03일,크크크치킨/1,"엄청 바삭하고 맛있어요!
크크크치킨 소스도 다양해서 더 좋아요🥹",5,5,5
2023년 08월 31일,순살간지 치킨/1,"양이 적지도 많지도 않아서 정말 쪼금 아쉬웠어요ㅠ 
그리고 감자에서 좀 이상한 맛이 나는 것 같은데 한번 확인해보셔야 할 것 같아요~ㅠㅠ 
그래도 치킨 자체는 맛있어서 열심히 먹었습니다
잘먹었습니다!!",5,5,5
2023년 08월 27일,크크크치킨/1,유행이라서 시켜먹어봤는데 너무 맛있어서 혼자 한마리 다먹고 체해버렸어요 ㅜㅜ 바삭바삭 존맛,5,5,5
2023년 08월 25일,크크크치킨/1,바삭바삭 맛있게 잘 먹었습니다~~,5,5,5
2023년 08월 20일,크크크치킨/1,먹자마자 맛있어서 흡입 했네요~ 진짜 바삭!,5,5,5
2023년 08월 20일,크크크치킨/1,크크크크크크크크크크크크크크크크크크크크치킨입니다,5,5,0
2023년 08월 19일,순살고추 치킨/1,"맛있었어요~ 다만, 양이 생각보다 적었습니다~^^",5,5,5
2023년 08월 12일,간지치킨/1,간지는 언제나  실패가  없죠,5,5,5
2023년 08월 11일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(간지 반)),치킨 무/1","한번 시켜먹고 반반 비율 맛있어서 또시켜먹었어요!!

역시 맛있어요~!!",5,5,5
2023년 08월 08일,크크크치킨/1,"크크크 치킨중에 제일 바삭바삭하고 맛있는것 같아요~
후라이드먹고싶을땐 크크크가 짱인것같아요~^^",5,5,4
2023년 08월 07일,호랑이치킨/1,허니콤보가 최애였는데 호랑이로 바뀌었답니다 냠냠 또 먹고 싶어요 넘 맛있어용,5,5,5
2023년 08월 07일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))","예상시간보다 빠른배달이였고 60계치킨은 고추치킨만 먹는데 오랜만에 먹으니깐
맛있어요",5,5,5
2023년 08월 06일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",식어도 맛있는 60계치킨 항상 맛있게 잘 먹었어요,4,5,4
2023년 08월 06일,"크크크치킨/1,콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),쫀득치즈볼（5개）/1,치킨 무/1","너무맛있어서 그저께 두번 따로 시켜먹고
오늘은 두마리를 한꺼번에  시켜서 또 먹음^^
이번여름휴가 냉방집콕에서 69계치킨과 함께하는구나~ㅎㅎ 그런데 배달시간이 75분~!ㅜ
크크크와 윙봉다리콤보의 양차이가 너무나는거 같음~!! 그제시켜먹은거와 비교했을때 보다 더 양 차이 너무나서 좀 찝찝..ㅜㅜ 의심되지않게 박스상자에 스티커로 봉합해서 붙혀줬음 좋겠음!!",5,5,1
2023년 08월 03일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),쫀득치즈볼（5개）/1","으미~~처음시켜먹는 60계치킨!!너무너무 맛나서 둘이서 콤보하나 다먹고 하나 더시켰어용~ㅎㅎㅎ
바삭바삭 아주 맛나네요~!!👍",5,5,5
2023년 07월 31일,크크크치킨/1,바삭한 과자 느낌 아이들이 잘 먹네요 소스가 다양해서 좋아요,5,5,5
2023년 07월 30일,"크크크치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각))","45분에 픽업  찍혀서 기다렸더니 
30분지나서 도착. 총 1시간반 걸려 받음.   어디가 잘못인거임??  
 치킨 다 식어 .~
콜라  미지근해.~  
무는   따뜻해~ 
하.......",5,5,2
2023년 07월 30일,순살 크크크치킨/1,완전 바삭해요 소스 3개 다 맛있습니다,5,5,5
2023년 07월 22일,크크크치킨/1,너무 맛있어요 감사합니다!,5,5,5
2023년 07월 21일,크크크치킨/1,바삭바삭 좋으네요^^,4,4,0
2023년 07월 15일,"순살 크크크치킨/1,웨지감자/1,콜라 1.25L/1",바삭하고 맛있어요. 잘 먹었습니다.,5,5,5
2023년 07월 15일,순살 크크크치킨/1,첨먹어봤는데 맛있어요,5,5,5
