Index,BMW.DE.Open,BMW.DE.High,BMW.DE.Low,BMW.DE.Close,BMW.DE.Volume,BMW.DE.Adjusted
468,61.66,62.470001,60.860001,61.810001,3330207,43.102905
469,61.400002,61.400002,59.060001,59.060001,2617454,41.185207
470,57.25,57.419998,55.27,56.580002,4415084,39.455791
471,57.360001,58.27,56.169998,57.970001,2678096,40.425098
472,57,61.16,56.68,60.610001,5618806,42.26609
473,61.099998,61.150002,57.700001,57.860001,2884576,40.348392
474,57.5,59.509998,56.509998,58.130001,2675624,40.536682
475,58.16,60.290001,57.900002,58.419998,2794669,40.738907
476,59.200001,59.720001,55.5,56.84,3655191,39.637096
477,56.700001,58.580002,55.830002,57.610001,2985140,40.174057
478,57.98,58.849998,56.700001,58.73,2210002,40.955078
479,59.150002,59.200001,57.360001,58.16,1893280,40.55759
480,57.599998,58.5,56.59,57.549999,2189465,40.132217
481,57.169998,58.080002,55.119999,55.709999,3419133,38.849094
482,55.41,55.959999,54.27,54.490002,3323821,37.998333
483,53.919998,55.09,53.380001,53.549999,3008101,37.342834
484,53.349998,53.389999,51.02,51.330002,3224065,35.794727
485,51.799999,52.470001,50.709999,50.84,2623140,35.453026
486,50.25,51.07,49.299999,49.299999,3237708,34.379112
487,49.799999,51.259998,49.5,49.779999,2747566,34.713844
488,49.744999,50.490002,48.52,50.32,2701335,35.090405
489,51.049999,53.459999,50.869999,52.939999,3318297,36.917454
490,52.799999,53.32,51.919998,52.919998,2685605,36.9035
491,52.470001,56.380001,51.610001,55.98,5352345,39.03738
492,55.630001,56.5,55.099998,55.18,2842405,38.479504
493,55.84,57.41,55.450001,55.610001,2684393,38.779362
494,56.349998,56.57,55.57,56.209999,2528174,39.197773
495,55.59,56.869999,55.200001,56.07,2224773,39.10014
496,56.860001,57.400002,54.740002,55.669998,2091769,38.821209
497,56.080002,56.209999,53.380001,53.610001,2860961,37.384678
498,53.099998,54.799999,52.860001,53.799999,2805392,37.51717
499,53.57,53.900002,52.48,52.52,2272070,36.624569
500,52.880001,53.790001,52.119999,52.950001,2487656,36.924431
501,52.43,52.470001,50.189999,50.25,4538410,35.041592
502,50.650002,51.650002,50.240002,50.740002,3100241,35.383289
503,50.889999,51.099998,49.900002,49.990002,5251479,34.860279
504,49.599998,51.560001,49.419998,50.07,3241872,34.916073
505,50.150002,52.68,50.049999,52.220001,2321189,36.415367
506,53,53.900002,52.18,52.529999,1919814,36.631542
507,52.669998,53.459999,52.220001,52.740002,1347793,36.777981
508,53.369999,53.369999,52.310001,52.5,810657,36.610619
509,52.759998,53.299999,52.700001,52.82,570044,36.833771
510,52.77,52.77,51.009998,51.099998,1280047,35.634338
511,51.27,51.450001,50.610001,51.360001,990264,35.815647
512,51.220001,51.759998,50.799999,51.759998,749416,36.094582
513,51.84,53.459999,51.450001,53.16,1620355,37.070869
514,53.75,55.580002,53.689999,55.290001,2679672,38.55621
515,55.009998,56.450001,54.57,55.869999,2132005,38.960674
516,56.049999,56.57,54.560001,56.150002,2723050,39.15593
517,56.130001,56.580002,55.049999,55.549999,1911346,38.737522
518,56,57.540001,55.610001,56.84,3087412,39.637096
519,57.810001,59.380001,57.610001,58.720001,2949987,40.948109
520,58.700001,59.290001,58.380001,58.93,2035241,41.094547
521,58.990002,60.310001,58.450001,59.400002,2061301,41.422302
522,60.049999,60.169998,56.830002,58.450001,2958139,40.759827
523,58.400002,60.07,58.049999,59.959999,2000149,41.812813
524,61.470001,62.130001,61.189999,62.040001,3547504,43.263294
525,61.799999,62.299999,60.880001,62.23,3030372,43.395786
526,62.450001,63.189999,61.73,62.959999,2860549,43.904846
527,62.959999,64.080002,62.369999,63.59,3275573,44.344177
528,63.41,64.18,62.650002,63.880001,2283960,44.546406
529,63.439999,64.099998,62.57,63.5,2224542,44.281414
530,63.77,63.790001,62.32,63.59,1791303,44.344177
531,63.91,65.699997,63.5,65.400002,2907762,45.606369
532,64.980003,66.32,64.239998,64.599998,2456825,45.048496
533,63.790001,64.989998,63.720001,64.550003,1962533,45.013634
534,65.080002,66.5,65.050003,65.389999,2551733,45.599396
535,65.129997,68.080002,65.129997,67.989998,3664839,47.412495
536,68.239998,68.57,67.110001,68,2580196,47.419472
537,67.75,70,67.5,69.980003,2821086,48.800209
538,69.769997,70.760002,69.260002,70.760002,2037744,49.344143
539,71.290001,71.480003,68.370003,69.360001,3268653,48.367851
540,69.690002,70.139999,68.730003,69,2939786,48.116814
541,69.669998,72.620003,69.400002,71.540001,4317421,49.888073
542,71,71.919998,69.489998,69.870003,2645764,48.723503
543,70.5,71.190002,70.080002,70.559998,1628428,49.20467
544,70.139999,71.080002,69.279999,70.019997,2122166,48.828106
545,70.650002,71.230003,70,70.230003,2379308,48.974552
546,69.199997,70.5,68.639999,70.400002,2670820,49.093094
547,71.169998,72.040001,70.650002,71.980003,2790675,50.194897
548,72.360001,72.660004,71.620003,72.239998,1493392,50.376209
549,72.199997,72.599998,71.540001,71.900002,1701197,50.139122
550,71.980003,72.440002,70.419998,70.949997,2674911,49.476635
551,70.68,71.550003,68.629997,69.889999,2664599,48.73745
552,70.239998,70.940002,69.400002,70.32,2104477,49.037319
553,69.519997,69.599998,67.669998,69.040001,3066474,48.144714
554,69.400002,70.150002,68.849998,69.879997,2164189,48.730476
555,70.470001,70.720001,69.050003,69.43,2137769,48.416676
556,69.360001,71.489998,68.610001,71.489998,2776963,49.853207
557,71.75,71.769997,70.419998,70.610001,1795326,49.239536
558,69.900002,71.230003,69.209999,70.629997,2288057,49.253483
559,70.169998,70.169998,67.019997,67.019997,3974467,46.736069
560,66.989998,68.32,66.519997,68.269997,2582683,47.60775
561,68.669998,70.720001,67.709999,69.199997,6874578,48.256283
562,69.160004,70.849998,68.580002,70.5,2497897,49.162834
563,70.400002,71.459999,69.970001,71.050003,2520748,49.546379
564,71.5,71.589996,69.68,70.739998,3957259,49.330196
565,71.029999,73.739998,70.129997,73.449997,4542967,51.220001
566,73.449997,73.889999,72.459999,73.760002,2388616,51.436184
567,73.900002,73.949997,72.669998,73.019997,4832557,50.920143
568,72.349998,72.5,71.209999,71.839996,2439894,50.097275
569,69.699997,70,67.949997,68.220001,5613118,47.572887
570,68.800003,69.449997,67.940002,68.809998,2693984,47.984322
571,68.699997,69.199997,67.080002,67.610001,2703704,47.147503
572,67.550003,68.099998,66.440002,67.900002,2372924,47.349739
573,68.190002,69.43,67.199997,68.669998,2160832,47.886688
574,69.199997,69.339996,68.400002,68.449997,1808313,47.733273
575,68.080002,68.550003,67.010002,67.220001,2202779,46.875542
576,67.019997,67.339996,65.669998,65.830002,3075223,45.906231
577,66.43,68.230003,66.199997,67.43,3198455,47.021984
578,68.379997,69.209999,67.410004,69.209999,3238087,48.263264
579,69.209999,69.209999,67.989998,67.989998,2089514,47.412495
580,67.5,67.800003,66.209999,66.559998,2904477,46.415291
581,66.800003,67.089996,65.440002,66.779999,2584787,46.568707
582,65.699997,66.529999,65.080002,65.080002,2751649,45.383224
583,65.150002,67.220001,65.080002,66.709999,3117808,46.519894
584,67.349998,69.089996,67.260002,68.650002,3676956,47.872746
585,68.93,68.93,67,67.5,2655072,47.070793
586,66.900002,69.489998,66.800003,68.709999,2757322,47.914589
587,68.510002,70,67.919998,70,2503480,48.814159
588,70.459999,70.5,68.82,69.440002,2314609,48.423649
589,69.790001,70.25,68.25,68.32,2865183,47.64262
590,68.410004,69.970001,67.82,69.839996,2618937,48.702587
591,68.800003,68.839996,66.400002,67,2617648,46.72213
592,67.300003,68.110001,66.970001,67.599998,1937241,47.14053
593,67.949997,70.080002,67.830002,69.68,2337231,48.591007
594,69.629997,71.440002,69.300003,71.25,3749825,49.685833
595,70.800003,72.5,70.510002,72.129997,2623097,50.299503
596,72.309998,72.669998,71.610001,71.809998,1892410,50.076351
597,72.639999,72.910004,70.290001,71.07,2681607,49.560318
598,71.809998,73.949997,71.110001,71.68,5130666,49.985699
599,71.620003,71.860001,68.730003,68.989998,2956169,48.109837
600,67.099998,70.25,66.889999,70.050003,2454028,48.849033
601,69.300003,69.730003,66.879997,67.349998,2917030,46.966194
602,67.800003,68.5,66.360001,67.699997,2938800,47.210262
603,68.099998,68.279999,65.900002,66.239998,4070960,46.192139
604,65.82,67.599998,65.510002,67.599998,2729961,47.14053
605,67.230003,67.349998,65.910004,66.440002,2222874,46.331619
606,66.949997,67.300003,65.5,66.169998,2965273,46.143333
607,65.309998,67.160004,64.57,66.529999,4103589,46.394375
608,64.800003,64.879997,62.369999,62.73,2629253,45.310902
609,61.810001,62.240002,61.02,61.310001,4288518,44.28521
610,61.48,62.66,61.389999,61.77,2362798,44.617477
611,62.77,63.759998,62.48,63.43,2880567,45.816521
612,62.709999,62.830002,61.529999,61.810001,2670776,44.64637
613,62.439999,62.580002,61.25,61.98,2459775,44.769161
614,62.009998,62.619999,61.400002,61.900002,1634898,44.71138
615,62.439999,63.419998,62.02,62.279999,1201981,44.985855
616,63.130001,64.790001,62.98,64,2426478,46.228237
617,63.610001,63.740002,61.66,62.009998,2858769,44.790825
618,62.099998,62.880001,60.599998,61.099998,3012985,44.133518
619,61.07,61.099998,57.84,58.720001,4219292,42.414413
620,57.900002,58.040001,56.810001,56.849998,2609948,41.063679
621,57.529999,57.580002,56.099998,57.200001,2346209,41.316486
622,58.02,58.91,57.509998,58.509998,3325975,42.262726
623,59.099998,61.049999,58.16,59.580002,3114859,43.035606
624,58.900002,59.02,58.080002,58.82,2083147,42.486645
625,60.700001,60.950001,58.080002,58.77,2505321,42.450523
626,58.290001,59.669998,58.080002,58.580002,2377663,42.313286
627,58.880001,59.610001,56.779999,57.810001,2981678,41.757103
628,57.470001,57.66,55.84,56.290001,3672086,40.659184
629,56.459999,56.779999,55.889999,55.959999,5844449,40.420822
630,57.189999,57.639999,56.650002,57.139999,3252808,41.273155
631,57.200001,58.299999,56.939999,57.93,2270671,41.843781
632,57.869999,58.25,56.84,58.07,1943565,41.944904
633,57.75,58.43,57.189999,57.580002,2398303,41.590973
634,57,57.18,56.299999,56.470001,1903736,40.789196
635,56.259998,56.32,54.939999,54.939999,2306851,39.684055
636,54.279999,54.48,53.16,53.700001,3837315,38.788383
637,54,54.549999,53.439999,54.52,2202471,39.380692
638,54.599998,55.049999,53.759998,54.16,2183552,39.120647
639,56.400002,57.049999,55.369999,56.93,3464824,41.121468
640,56.900002,58.130001,56.200001,57.41,2176732,41.468174
641,57.700001,59,57.549999,58.939999,2547190,42.573318
642,58.98,59.57,58.599998,58.950001,1896566,42.580544
643,59.099998,60.139999,58.080002,59.110001,3009595,42.696117
644,58,58.169998,56.41,56.419998,3377305,40.753082
645,56.459999,56.66,55.849998,56.389999,1858782,40.731415
646,56.669998,57.740002,56.009998,57.25,1856226,41.352612
647,57.009998,57.099998,56.09,56.689999,1924342,40.948109
648,56.16,56.82,55.389999,55.84,2796670,40.334137
649,55.860001,58.029999,55.669998,57.77,2532760,41.728207
650,57.66,57.700001,56.779999,57.5,1562187,41.533176
651,57.57,58.240002,57.400002,57.619999,2058816,41.619862
652,57.849998,59.009998,57.43,58.84,1790450,42.501087
653,59.02,60.189999,58.849998,59.66,2609882,43.093384
654,59.810001,60.619999,58.16,58.279999,3809096,42.096592
655,57.5,57.82,56.029999,56.639999,2386687,40.911991
656,56.439999,56.599998,55.07,55.18,2775280,39.85741
657,55.099998,56.799999,55.009998,55.889999,3258039,40.370255
658,55.98,57.5,54.759998,57.5,3702441,41.533176
659,57.5,59.380001,56.91,59.150002,2987322,42.72501
660,59.5,60.740002,59.419998,60.43,2410460,43.64957
661,60.689999,61.43,59.529999,60.77,2467810,43.895157
662,59.299999,59.75,57.720001,58.990002,4126187,42.609436
663,58.439999,59.650002,56.209999,56.459999,4950842,40.781975
664,56.509998,58.540001,56.349998,58.119999,3501478,41.981022
665,57.93,60.049999,57.84,59.5,2897938,42.977818
666,59.400002,60.689999,59.290001,60.509998,2820883,43.707352
667,60.200001,60.599998,59.720001,60.220001,1846688,43.497887
668,60.23,60.419998,59.040001,60.169998,2109837,43.461769
669,59.810001,60.200001,59.240002,59.900002,1407699,43.266743
670,59.720001,59.799999,58.619999,59.080002,1535835,42.674446
671,59.400002,59.669998,58.830002,59.130001,1631873,42.710564
672,58.950001,59.52,58.66,58.98,1619493,42.602215
673,59.380001,60.099998,59.02,59.950001,2077253,43.302856
674,60.299999,61.639999,60.130001,61.459999,2658919,44.393555
675,61.509998,62.040001,60.889999,61.220001,1664962,44.220203
676,61.459999,61.919998,61.189999,61.639999,1981514,44.523571
677,61.330002,61.41,60.360001,61.389999,1785112,44.342995
678,61.77,61.950001,60.330002,60.810001,2287012,43.924053
679,60.549999,60.709999,59.240002,60.049999,2188408,43.375092
680,59.799999,60.880001,59.560001,60.77,1267798,43.895157
681,60.34,60.540001,59.84,60.529999,1314107,43.721806
682,60.5,60.580002,59.580002,60.209999,1385564,43.490658
683,59.450001,59.5,57.200001,57.349998,3839263,41.424831
684,57.349998,58.169998,56.939999,57.66,2895763,41.648754
685,57.23,57.77,56.720001,57.150002,1715284,41.280373
686,57.139999,57.41,54.950001,55.389999,3406526,40.009098
687,54.720001,55.349998,54.349998,55.049999,3727446,39.763512
688,55.200001,57.23,55.040001,57.23,4238427,41.338158
689,57.900002,58.630001,57.369999,58.029999,3195831,41.916008
690,57.93,58.790001,57.759998,58.529999,1994554,42.277168
691,58.209999,59.57,58.049999,59.380001,2126791,42.89114
692,59.650002,61.110001,59.290001,60.560001,3343294,43.743473
693,60.810001,60.880001,59.639999,59.970001,2379819,43.317307
694,61.43,62.490002,61.310001,62,3471899,44.783607
695,61.860001,62.299999,61.380001,61.689999,1663747,44.559692
696,61.099998,61.310001,59.849998,60.450001,2408995,43.664017
697,60.849998,61.389999,60.060001,61.189999,1987198,44.198528
698,60.57,60.650002,58.669998,59.439999,4531868,42.934479
699,59.799999,59.900002,58.91,59.790001,4522674,43.18729
700,59.41,59.830002,58.900002,59.639999,1438130,43.078941
701,59.360001,59.360001,57.84,58.810001,2545599,42.479427
702,57.799999,57.98,57.400002,57.619999,2807224,41.619862
703,57.639999,58.02,57.290001,57.639999,2439550,41.634308
704,58.130001,58.23,56.91,56.91,2052855,41.107018
705,56.849998,57.73,56.509998,57.139999,2332284,41.273155
706,56.84,58.470001,56.52,57.73,1967027,41.699314
707,58.25,60.130001,58.18,59.759998,3777807,43.165615
708,60.189999,61.240002,60.07,60.990002,2662377,44.05407
709,60.639999,60.66,60.02,60.049999,1495949,43.375092
710,60.400002,60.830002,59.759998,59.990002,1932972,43.331757
711,59.93,60.169998,59.139999,59.549999,1776235,43.013935
712,59.16,61.060001,59.040001,60.84,2598530,43.945721
713,60.900002,61.849998,60.400002,60.400002,1790762,43.627899
714,60.290001,60.950001,60.119999,60.459999,1425627,43.671242
715,60.830002,61.150002,59.759998,60.990002,2134124,44.05407
716,61.099998,61.810001,60.009998,61.66,2894007,44.538017
717,61.66,62.290001,61.009998,62.040001,2384064,44.812504
718,62.599998,63.68,61.93,62.009998,4718607,44.790825
719,62.080002,62.119999,61.139999,61.48,2074603,44.408005
720,61.709999,61.790001,60.189999,60.459999,2409075,43.671242
721,60.529999,60.799999,59.220001,60.349998,2571781,43.591778
722,60.009998,60.919998,59.57,60.34,2122482,43.58456
723,59.849998,60.970001,59.610001,60.970001,1864159,44.039623
724,60.810001,60.970001,60.009998,60.490002,1099654,43.692913
725,60.779999,61.509998,60.619999,61.509998,1265519,44.429668
726,61.59,62.700001,61.419998,61.450001,2338039,44.386333
727,61.75,63.52,61.66,63.32,2491800,45.737061
728,63.639999,65.290001,63.509998,65,3497619,46.950558
729,64.550003,65.239998,63.98,64.489998,2254136,46.582172
730,64.400002,65.010002,62.799999,64.050003,3523496,46.264359
731,64.400002,66.279999,64.07,64.419998,4166853,46.531612
732,65.010002,65.349998,63.400002,63.689999,2661144,46.004322
733,63.93,64.779999,63.439999,64.230003,2757947,46.394379
734,64.150002,64.279999,63.32,63.66,1663716,45.982651
735,63.360001,63.889999,62.57,63.619999,2108502,45.953758
736,63.580002,63.93,62.900002,63.23,1287355,45.672054
737,62.689999,63.209999,62.32,62.599998,1871914,45.216995
738,62.619999,63.099998,61.57,61.990002,2534722,44.77639
739,62.599998,65.309998,62.5,65.110001,2945851,47.030014
740,64.760002,65.910004,64.559998,65.699997,2237194,47.456177
741,65.639999,66.959999,65.599998,66.139999,2134231,47.774002
742,66.370003,66.940002,65.620003,65.660004,2121691,47.427288
743,65.720001,65.989998,65.230003,65.779999,1726763,47.513962
744,65.489998,66.650002,65.32,66.230003,1412289,47.839008
745,66.410004,66.800003,65.949997,66.559998,1192986,48.07737
746,67,67.449997,66.279999,67.040001,2107702,48.424084
747,67.610001,68.330002,67.440002,67.910004,2398452,49.052502
748,67.860001,68.589996,67.660004,68.190002,1670749,49.254745
749,68.459999,68.559998,67.779999,67.900002,1477337,49.04528
750,67.889999,68.709999,67.510002,67.690002,1275525,48.893589
751,68.389999,68.769997,67.720001,67.93,1769418,49.06694
752,68.260002,68.839996,68.099998,68.660004,2036459,49.594242
753,68.769997,69.190002,68,69.040001,1797971,49.868721
754,68.769997,69.43,68.480003,69.330002,1260540,50.078186
755,69.5,70.639999,69.269997,70.589996,1872903,50.988308
756,70.589996,71.129997,70.190002,70.980003,1775357,51.270008
757,71.089996,71.230003,70.279999,70.790001,1775714,51.132767
758,70.900002,71.889999,70.800003,71.730003,1616826,51.811749
759,71.730003,72.190002,71.269997,71.68,1388846,51.775627
760,71.949997,72.089996,71.470001,72,1341593,52.006771
761,72.190002,72.190002,71.199997,72.019997,1470066,52.021214
762,71.5,72.260002,71.32,72.169998,1340299,52.129566
763,71.610001,72.849998,71.599998,72.699997,3394220,52.512383
764,72.849998,73.830002,72.800003,73.459999,1169029,53.061348
765,73.510002,74,72.93,72.93,907064,52.678532
766,74.900002,76.160004,74.699997,75.93,2354195,54.845474
767,75.730003,76.050003,74.739998,75.610001,1519799,54.61433
768,75.660004,75.959999,74.889999,75.800003,1136437,54.751575
769,75.639999,75.879997,74.910004,75.75,1288665,54.715458
770,75.360001,75.800003,73.059998,73.209999,2291326,52.880768
771,72.93,73.949997,71.599998,72.160004,2283158,52.122341
772,72.110001,73.830002,72.110001,72.889999,1828257,52.649635
773,72,73.220001,71.639999,73.220001,1701070,52.888
774,73.099998,73.879997,72.589996,73.220001,2005640,52.888
775,73.110001,73.639999,72.279999,72.480003,1549660,52.353489
776,72.099998,73.209999,71.839996,73.099998,1166401,52.801319
777,72.980003,74.300003,72.720001,74.059998,1380526,53.494736
778,74.379997,74.550003,73.110001,73.330002,1555616,52.967457
779,73.519997,74.279999,73,74.279999,856386,53.653645
780,74,74.260002,72.760002,74.160004,1554942,53.566978
781,74.220001,74.910004,73.949997,74.339996,1028652,53.696987
782,74.339996,74.699997,73.690002,74.629997,975244,53.906467
783,74.519997,75.849998,74.059998,75.849998,1454972,54.787685
784,76,76.160004,75.410004,75.5,1074180,54.534874
785,75.400002,75.660004,74.919998,75.580002,1173346,54.592655
786,75.519997,75.599998,74.510002,74.910004,1163550,54.108719
787,74.849998,74.849998,73.68,74.150002,1997021,53.559753
788,74.239998,75.370003,73.849998,74.480003,1837169,53.798111
789,74.779999,74.790001,72.029999,72.029999,2057850,52.028446
790,71.629997,72.199997,70.050003,71.860001,1972099,51.905643
791,72.129997,72.919998,70.970001,71.769997,1477268,51.840637
792,71.620003,72.580002,71.349998,71.739998,1635556,51.818966
793,72.050003,73.5,71.889999,73.5,1310537,53.090244
794,73.260002,73.529999,71.760002,72.07,1291026,52.057327
795,71.730003,72.129997,71.089996,71.519997,1347531,51.660061
796,71.82,72.709999,71.279999,72.150002,1189974,52.11512
797,72.150002,72.720001,71.400002,71.68,1353896,51.775627
798,71.879997,72.099998,71.400002,71.650002,1461517,51.75396
799,70.790001,71.489998,70.650002,71.370003,951551,51.551712
800,71.080002,71.900002,70.790001,71.790001,1926065,51.855083
801,71.82,71.949997,70.599998,70.760002,1485880,51.111099
802,70.300003,70.300003,68.639999,69.059998,2327628,49.883156
803,69.410004,70.120003,68.07,68.790001,2783226,49.688141
804,69.239998,71.599998,69.150002,70.580002,2810780,50.981079
805,69.139999,70.580002,68.910004,69.459999,2264463,50.172085
806,69.970001,70.449997,68.860001,70.32,1919743,50.793289
807,70.769997,70.870003,70,70.699997,1555604,51.067757
808,70.699997,71.169998,68.029999,69.199997,2202823,49.984283
809,68.82,70.040001,68.050003,69.400002,1510626,50.12875
810,70.440002,71.699997,70.209999,71.410004,1966063,51.580605
811,71.639999,72.300003,71.540001,71.599998,1503437,51.717838
812,71.970001,72.279999,71.57,72.019997,1320415,52.021214
813,72.589996,73.099998,71.889999,72.650002,1694965,52.476276
814,72.730003,73,72.379997,72.559998,984141,52.411266
815,72.470001,72.739998,71.790001,72,1135101,52.006771
816,71.730003,71.75,70.68,71.269997,1674850,51.479477
817,71.870003,71.989998,69.699997,70.940002,2805546,51.241119
818,71.059998,71.07,69.410004,70,4029880,50.562141
819,68.959999,70.360001,68.550003,70.190002,1584596,50.699379
820,69.809998,71.849998,68.580002,69.07,3185411,49.890385
821,70.300003,70.300003,69.040001,70.150002,2148542,50.670486
822,69.830002,69.93,68.5,69.360001,2646699,50.099854
823,69.160004,70.419998,68.790001,69.589996,1497609,50.265984
824,70.269997,70.900002,69.309998,69.75,1716196,50.381557
825,70.129997,70.300003,69.339996,69.809998,1502627,50.424896
826,70.260002,70.330002,68.599998,69.099998,1738713,49.912052
827,68.970001,69.099998,66.879997,67.309998,2657631,48.619106
828,67.410004,68.400002,66.32,68.349998,2175298,49.370316
829,68.449997,69.209999,68.18,68.389999,1469838,49.399204
830,68.699997,68.980003,67.209999,67.57,1730482,48.806904
831,67.589996,68.029999,65.580002,66.309998,2087464,47.89679
832,66.599998,66.690002,65.690002,66.300003,1372505,47.889572
833,66.459999,66.790001,65.519997,65.900002,1673707,47.600639
834,65.989998,68.07,65.760002,67.949997,2163077,49.081387
835,68.099998,69.480003,67.860001,69.029999,1889763,49.861492
836,68.629997,68.769997,66.980003,67.400002,2031612,48.684116
837,67.480003,67.510002,65.879997,66.440002,1659154,47.990696
838,66.150002,67.730003,65.669998,66.860001,1626339,48.294064
839,67.339996,67.389999,64.589996,65,2983725,46.950558
840,65.089996,65.129997,63.27,63.93,2147021,46.177677
841,64.309998,65.209999,63.91,64.839996,2618329,46.834988
842,65.120003,66.169998,64.779999,65.239998,1928576,47.123905
843,65,66.849998,64.339996,66.779999,2446173,48.236282
844,66.5,68.199997,66.349998,67.839996,2325262,49.00193
845,67.989998,69.230003,67.629997,68.889999,1626319,49.760372
846,68.599998,69.290001,67.669998,68.620003,1524785,49.565338
847,68.809998,69.989998,68.620003,69.860001,1568487,50.461014
848,70.279999,70.790001,69.599998,70.050003,1637370,50.598259
849,70.699997,72.199997,69.940002,70.739998,3011882,51.096653
850,70.519997,72.190002,70.010002,72.120003,2129704,52.093449
851,71.970001,72.199997,71.129997,71.330002,989178,51.52282
852,71.330002,72.080002,70.910004,70.980003,1694368,51.270008
853,70.900002,71.370003,70.330002,71.029999,1721713,51.306126
854,70.870003,71.089996,70.400002,71.07,873197,51.335018
855,71.410004,72.360001,71.379997,71.839996,2330640,51.891201
856,72.010002,72.449997,71.089996,72.080002,1984624,52.064552
857,72.550003,73.489998,71.860001,73.309998,3103309,52.953007
858,71.269997,71.949997,71.07,71.93,2180800,53.790558
859,71.849998,71.879997,70.839996,71.400002,1819197,53.394218
860,71.25,72.559998,70.980003,71.93,2964272,53.790558
861,72.540001,74.279999,72.5,74.019997,1829185,55.353497
862,73.75,73.900002,72.760002,73.830002,1537029,55.211418
863,74,74,72.529999,73.349998,1519202,54.852463
864,71.199997,71.599998,70.510002,71.480003,2201417,53.454048
865,71.650002,71.830002,69.870003,70.879997,1513236,53.005352
866,71.400002,71.989998,71.349998,71.879997,670305,53.753166
867,72.260002,73.25,72.190002,72.309998,1437762,54.074734
868,71.760002,73.040001,71.75,72.419998,1748559,54.156994
869,72.290001,73.709999,72.010002,73.150002,1432106,54.702911
870,72.93,74.160004,72.489998,73.690002,2009895,55.106724
871,73.25,74.260002,72.5,73.110001,1658421,54.672993
872,74.050003,74.480003,72.830002,73.300003,1365717,54.815083
873,72.790001,73.449997,72.120003,72.379997,1411789,54.127083
874,72.239998,72.599998,70.989998,71.050003,1831545,53.132488
875,71.089996,72.699997,69.879997,72.199997,2182110,53.99247
876,72.089996,72.879997,71.550003,72.489998,1244098,54.209343
877,72,72.230003,70.540001,71.410004,1591006,53.401703
878,71.07,71.370003,69.809998,70.160004,1851352,52.46693
879,69.099998,69.760002,68.550003,69.160004,2019214,51.719105
880,69.949997,70.540001,69.43,70.029999,2168197,52.369698
881,70.400002,71.120003,70.040001,70.550003,1455662,52.758579
882,70.050003,70.120003,69.43,69.870003,2013697,52.250053
883,70.089996,70.169998,69.279999,69.800003,1540885,52.197708
884,68.419998,68.709999,66.110001,66.43,3679654,49.677559
885,66.629997,66.93,64.360001,64.360001,4351948,48.129578
886,64.519997,65.330002,63.82,64.040001,3551142,47.890274
887,64.599998,66.32,64.529999,65.919998,2845461,49.296169
888,66.139999,66.900002,65.900002,66.769997,2244382,49.93182
889,67.040001,67.720001,66.629997,67.290001,1823867,50.320683
890,67.550003,68.120003,66.550003,67.18,2225631,50.23843
891,67.540001,67.970001,66.349998,67.279999,1628394,50.313206
892,67.610001,67.639999,65.589996,66.43,1969226,49.677559
893,64.949997,66.150002,64.440002,66.120003,2288806,49.44574
894,66.5,68,66.349998,67.699997,1587857,50.627289
895,67.989998,68.669998,66.139999,66.199997,1774163,49.505558
896,67.190002,68.669998,66.800003,67.900002,1515412,50.776859
897,68.5,69.529999,68.209999,69.029999,1738159,51.621887
898,68.980003,69.32,68.370003,69,1131534,51.599453
899,70,70.32,69.5,70.150002,1452895,52.459446
900,70.489998,71.199997,70.209999,70.519997,1459301,52.736134
901,70.800003,71.139999,70.5,70.860001,734948,52.990395
902,70.690002,71.330002,70.260002,71.099998,1223807,53.169868
903,71.029999,71.389999,70.309998,71.269997,1124583,53.296997
904,71.330002,72.080002,70.93,72.019997,1135065,53.857864
905,71.669998,72.650002,71.589996,72.230003,1917855,54.014912
906,72.599998,72.940002,71.910004,72.129997,915232,53.940125
907,72.589996,72.980003,72.220001,72.400002,958805,54.142036
908,72.839996,74.010002,72.260002,73.860001,1819482,55.233856
909,73.57,74.07,73.129997,74.040001,1313389,55.368465
910,74.190002,74.599998,73.629997,74.160004,1260879,55.458202
911,74.449997,74.910004,73.610001,73.970001,1163554,55.316113
912,74.349998,74.959999,74.239998,74.449997,1128919,55.675068
913,74.279999,74.580002,72.949997,73.589996,1712495,55.031937
914,73.459999,73.550003,71.309998,73.010002,2712042,54.598206
915,73.300003,73.5,72.07,72.480003,1348017,54.201859
916,72.75,72.910004,71.949997,72.18,1184499,53.977524
917,72.190002,72.510002,71.040001,71.370003,1476202,53.371784
918,71.040001,71.089996,70.080002,70.639999,1236720,52.825874
919,70.720001,71.989998,70.209999,71.68,1351383,53.603611
920,71.989998,72.830002,71.800003,72.300003,1038734,54.067261
921,72.550003,73.400002,71.129997,73.160004,1236766,54.710381
922,73.440002,74.169998,73.25,73.970001,1191423,55.316113
923,74.220001,74.68,74,74.400002,1025436,55.637676
924,74.379997,74.57,73.660004,74.360001,878118,55.607758
925,74.25,75.699997,74.059998,75.529999,1884100,56.482704
926,75.519997,75.75,74.879997,75.029999,1437138,56.108803
927,74.470001,74.540001,73.309998,74.050003,1266412,55.375935
928,74,74.260002,73.690002,73.699997,809661,55.114201
929,73.699997,75.459999,73.660004,75.18,1171987,56.220974
930,75.370003,75.720001,74.550003,75.400002,905294,56.385498
931,75.699997,75.720001,74.980003,75.419998,490153,56.400444
