dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 12월 16일,"하하핫치킨/1,호랑이치킨/1","배달 빨랐어요
맛있어요~^^",5,5,5
2023년 12월 10일,"후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(하하핫윙봉 반)),똥집튀김/1","벨을 안누르고 그냥 문앞에 두고 가셔서,
20후에 발견 했어요.
다 식고 눅눅해져서 기분이 안좋았어요.",5,5,4
2023년 12월 10일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보),음료변경(코카콜라 제로1.25L 사이즈 업)),콘마요소스/1","리뷰이벤트 없으면 잘 안쓰는데 이건 써야겠음
치킨콤보 중에 제일 맛있게 먹었습니다~~",5,5,5
2023년 12월 9일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(하하핫윙봉 반),윙봉반＋반 선택2(더매운고추윙봉  반)),팝콘만두/1",맛있게 잘먹었습니다 감사합니다,5,5,5
2023년 12월 6일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(하하핫콤보 반)),매콤하고 맛있습니다,5,5,5
2023년 12월 3일,"봉 15조각/1(봉선택(후라이드 봉15조각)),다리 6조각/1(다리선택(고추 다리 6조각))","닭다리6조각을 주문했는데 윙봉이 왔어요. 같은 가격이고 이미 뜯어서 그냥 먹긴 했는데 이건 요기요 시스템 문제인지 실수하신건지 모르겠네요. 요기요에만 주문하면 매번 문제가 생기니..
치킨 맛은 좋았어요",5,4,5
2023년 11월 26일,하하핫치킨/1,"도착시간 보다 30분 정도 늦게 온것 같습니다
늦게 온건 괜찮은데 치킨이 다 식었네요",1,1,1
2023년 11월 25일,윙봉24세트/1(윙봉선택(후라이드 윙봉)),항상 맛있게 잘 먹고있습니다!,5,5,5
2023년 11월 24일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(고추윙봉 반))",부모님께서 맛있게 잘 드셨답니다,5,5,5
2023년 11월 23일,"크크크치킨/1,콘마요소스/1","다먹고 사진찍었네요^^
딸이랑 맛있게 잘먹었어요~",5,5,5
2023년 11월 14일,순살 하하핫치킨/1,배달 빠르고 맛은 있는데 소스가 너무 짜요 ㅠㅠ,5,5,5
2023년 11월 14일,순살 크크크치킨/1,"동생이 너무 먹어보고싶다고 해서 시킨 크크크치킨
진짜 바삭바삭 하고 소스가신의한수더라구요!
소스찍어서먹으니 정말 너무맛있었습니다",5,5,5
2023년 11월 13일,간지치킨/1,간지치킨 맛있어요.,5,5,5
2023년 11월 11일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(더매운고추윙봉  반)),역시 맛있네요 ^.^,5,5,5
2023년 11월 8일,윙봉24세트/1(윙봉선택(크크크 윙봉)),배달이 늦어서 치킨이 다 식어서 왔어요;; 다시는 안 시킬거같아요,1,1,1
2023년 10월 29일,"윙 15조각/1(윙선택(간지 윙 15조각)),다리 6조각/1(다리선택(더매운고추 다리 6조각))",맛있게 잘먹었어요!!,5,5,5
2023년 10월 14일,크크크치킨/1,튀김옷이 바삭해서 맛있어요,5,5,5
2023년 10월 11일,윙봉24세트/1(윙봉선택(후라이드 윙봉)),"먹다가 찍었네요
맛있게 잘 먹었습니다",5,5,5
2023년 9월 30일,new장스치킨/1,사진은 못찍었는데 불향나도 적당히 매워서 맛있어요 !,5,5,5
2023년 9월 30일,크크크치킨/1,바삭하고 고소해요 •,5,5,5
2023년 9월 29일,후라이드/1,60계 맛있어요 다음에는 크크크 먹어보고싶어요,5,5,5
2023년 9월 23일,윙봉24세트/1(윙봉선택(후라이드 윙봉)),맛있게 잘 먹었습니다,5,5,5
2023년 9월 21일,크크크치킨/1,바삭하고 안 자극적이고 고소하고 맛있어요,5,5,5
2023년 9월 19일,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),"맛있게 잘 먹었습니다.
많이파세요~!",5,5,5
2023년 9월 16일,크크크치킨/1,"나온지는 좀 된것같은데 이번에 어떤맛인가 궁금해서 시켜봤어요 ㅎ
첫맛은 나쁘지않고 먹다보면 느끼한맛이 ㅠㅠ

호랑이가 더 짱인거같네요!!",4,5,5
2023년 9월 14일,크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),너무너무 맛있어요!!아주 굳뜨바리!!,5,5,5
2023년 9월 9일,후라이드/1,배달도빠르고 맛있게 잘먹었습니다,5,5,5
2023년 9월 5일,"후라이드 반＋반마리선택/1(반마리선택(간지치킨 반),음료선택(콜라 1.25L 사이즈 업))","먹다 찍어버렸지만....
늘 너무 맛있어요!!
동네 60계는 튀김 너무 두꺼운데
옆동네인 장안점은 얇고 좋아요!!!!",5,5,5
2023년 8월 31일,윙봉24세트/1(윙봉선택(후라이드 윙봉)),맛있게 잘 먹었습니다,5,5,5
2023년 8월 28일,후라이드/1,따뜻하게 맛있게 잘먹었습니다,5,5,5
2023년 8월 26일,순살 크크크치킨/1,순살중 최고입니다~,5,5,5
2023년 8월 18일,크크크치킨/1,바삭함에 끝판왕 넘 맛있게 잘먹었습니다,5,5,5
2023년 8월 17일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살고추 반))",맛나게 잘 머것습니당,5,5,5
2023년 8월 17일,"콤보（윙,봉,다리）/1(콤보선택(더매운고추 콤보),음료변경(코카콜라 제로1.25L 사이즈 업))","뭐지 여태 먹은 더매운고추치킨중 가장 당연 일등,, 기름이 좋았나?,, 너무 맛있었습니다",5,5,5
2023년 8월 16일,"순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),떡볶이/1",맛있어요,5,5,5
2023년 8월 8일,크크크치킨/1,"아이가 하도 졸라서 시켰는데 괜찮았어요. 
광고에서 나오는 바삭 소리가 진짜 과장이 아니에요. 양도 적지 않고 소스가 3갠데 다 맛있어요.",5,5,5
2023년 8월 5일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),웨지감자/1",맛있게 잘 먹었습니다~^^,5,5,5
2023년 8월 4일,후라이드/1,배달빠르고 오자마자 바로먹었는데 진짜 맛있어요,5,5,5
2023년 7월 31일,후라이드/1,바삭바삭하니 맛있게 잘먹었습니다,5,5,5
2023년 7월 30일,순살 크크크치킨/1,아이들이 너무 좋아하네요. 먹어보니 완전 바싹해요....,5,4,5
2023년 7월 30일,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),맛있게 잘먹었습니다,5,5,5
2023년 7월 27일,"크크크치킨/1,쫀득치즈볼（5개）/1",맛있어용~~ 고소 늙키~,5,5,5
2023년 7월 27일,"순살 크크크치킨/1,치킨 무/1",크크크 진짜 존맛탱구리,5,5,5
2023년 7월 27일,크크크치킨/1,빠르고 맛있게 잘 먹었습니디,5,4,5
2023년 7월 27일,"후라이드/1,떡볶이/1",처음먹어봤는데 맛있네요,5,5,5
2023년 7월 27일,크크크치킨/1,존맛탱구리... 맛있게 잘 먹었어요~~,5,5,5
2023년 7월 23일,순살 크크크치킨/1,"크크크랑 콘마요 찍어먹으면 느끼한데 이걸 치킨무가 싹 잡아줌
문제는 치킨무 두개 세개 한 번에 넣어서 치킨무 부족해짐
앞으로 치킨무 두 개 시켜야겠음
크크크 존맛탱구리임",5,5,5
2023년 7월 22일,후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(간지콤보 반)),질리지 않는 맛으로 다양한 선택을 할 수 있어요,5,5,5
2023년 7월 22일,"순살 크크크치킨/1(음료선택(코카콜라500ml)),미니쫀득볼（10개）/1","죄송해요 ㅜ 맛있어서 사진도 못찍고 먹었어유.. 대신 저희집 임보냥이로 대체합니다
크크크치킨 광고만보고 추천해주능 것만 들었었는데
전체적으로 소스들이랑 궁합도 좋고
무엇보다 정말.. 아주 정말 바삭했어요 마지막입까지.. 소리도 맛도 대박이에요",5,5,5
2023년 7월 18일,"윙 15조각/1(윙선택(더매운고추 윙 15조각)),콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",맛있게 잘 먹었습니다,5,5,5
2023년 7월 17일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))","항상 고추만 주문했었는데,
후라이드도 많이 맛있어요~^^",5,5,5
2023년 7월 16일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보))",맛있게 잘먹었습니다~~ ^^,5,5,5
2023년 7월 12일,"크크크치킨/1,크크크소스/1",크크크 치킨 처음 먹어봤는데...잘 모르겠네요...별 맛이 안느껴지는거 같아요,4,5,5
2023년 7월 10일,"윙 15조각/1(윙선택(간지 윙 15조각)),윙봉24세트/1(윙봉선택(new장스 윙봉))","순삭~ 👍
간만에 먹으니 너무 맛있게 잘 먹었어여~",5,5,5
