dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 8월 6일,"크크크치킨/1,똥집튀김/1,새로/1","주문서에 소주 새로 주문하였습니다.
진로가 왔더군요. 
주문서 확인해 보시구  다음부터 고객주문서 리체크후
배달 부탁드립니다",5,5,5
2023년 8월 4일,"크크크치킨/1,호랑이치즈볼（5개）/1","처음 먹어 봤는데 바삭바삭
호입니다~~",5,5,5
2023년 8월 3일,"반마리＋반마리 선택/1(뼈반＋반선택1(더매운고추  반),뼈반＋반선택2(간지 반)),떡볶이/1","이틀 전에 후라이드 윙봉 먹고 갑자기 간지치킨 먹고싶어서 재주문했는데 후라이드로 잘못 와서 너무 아쉬웠지만... 맛있었습니다😂(제거 맞는지 확인차 전화했더니 사과하시고 차액 환불해주셨습니다!)
더매운고추치킨은 매콤했습니다! 매운거 잘 못드시는 분들은 매울 것 같지만 잘 드시는 분들은 안 매울 것 같습니다.",5,5,0
2023년 7월 22일,크크크치킨/1,맛은바삭하니 맛있는데요 웨지감자나 쫀득볼주시는거아니였나요?,5,4,5
2023년 7월 15일,순살 크크크치킨/1,완전 바삭바삭한 후라이드치킨 잘먹었습니당,4,5,5
2023년 7월 6일,크크크치킨/1,추천받아서 먹어보았는데 겁나 바삭바삭해요 진짜 괜찮네요 또 먹을 생걱 있으,5,5,5
2023년 7월 3일,"크크크치킨/1,스프라이트1.5L/1","맛있습니다

다음에 또 시키겠습니다",5,5,5
2023년 7월 1일,"양념똥집튀김/1,웨지감자/1,마요네즈소스/2",닭똥집도 감자도 다 맛있어요~~,5,4,0
2023년 6월 29일,크크크치킨/1,ㅋㅋㅋ맛있는데 오늘 약간 닭이 냄새가 났어요,5,5,5
2023년 6월 25일,"순살 크크크치킨/1,순살양념 치킨/1","크크치킨 양념치킨 순살 이 좋네요
저녁으로 잘먹었네  다음더 맛있게부탁드립니다",5,5,5
2023년 6월 25일,"호랑이치킨/1,후라이드 반＋반마리선택/1(반마리선택(간지치킨 반))","첨 주문해서 먹어봤는데
배달도 빠르고 치킨도 맛나요
겉은 바삭 속은 촉촉
맛나게 먹었습니다",5,5,5
2023년 6월 18일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보))",항상 여기서 크크크 치킨을 시켜먹는데 진짜 극강의 바삭함이네유♡  오늘도 맛있게 잘 먹었습니다!,5,5,0
2023년 6월 13일,순살 크크크치킨/1,채고채고채고채고채고,5,5,5
2023년 6월 11일,"간지치킨/1,고추치킨/1",항상 시켜 먹는 곳 입니다. 맛있어요~,5,5,5
2023년 6월 9일,"크크크치킨/1,코카-콜라1.25L/1","맛있게 먹었습니다.

다음에 또 시키겠습니다~",5,5,5
2023년 6월 4일,크크크치킨/1,배달이 많이 늦었어요,5,5,1
2023년 5월 31일,"크크크치킨/1,웨지감자/1","바삭한 크크크 치킨과
너무도 맛난 웨지감자 
아들램이 엄지척 👍 
단골각입니다!",5,5,5
2023년 5월 28일,"윙 15조각/1(윙선택(간지 윙 15조각)),윙 15조각/1(윙선택(호랑이 윙 15조각))",맛있게 잘먹었습니다,5,5,5
2023년 5월 19일,"크크크치킨/1,웨지감자/1",배달을 급하게 오신 건지 조금 지저분합니다.,5,5,4
2023년 5월 15일,다리 6조각/1(다리선택(후라이드 다리6조각)),맛있게 잘 먹었어요~,5,5,0
2023년 5월 7일,간지치킨/1,맛있게 잘 먹었습니다~맛있게 잘 먹었습니다~,5,5,5
2023년 4월 24일,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),처음으로 주문해서 먹었는데. 살은 너무 적고. 별로네요,3,4,5
