dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 6월 26일,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),진짜 바삭바삭 하네요,5,5,5
2023년 6월 17일,"간지치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),다리 6조각/1(다리선택(후라이드 다리6조각)),치킨 무/1",앗있어요 잘먹었습니다,5,5,5
2023년 6월 16일,크크크치킨/1,크크크 치킨 바삭하고 맛 있어요 소스도 3종류라 찍어먹는 재미가 있네요 양도 많은편~,5,5,5
2023년 6월 14일,순살 크크크치킨/1,맛있어요 맛있어요!,5,5,5
2023년 6월 13일,크크크치킨/1,첨 시켜 봤는데 맛 있네요^^,5,5,5
2023년 6월 11일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛잇어요. 맛있어요.,5,5,5
2023년 6월 8일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛있어요 맛있어요.,5,5,5
2023년 6월 8일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛이써요. 맛있어요.,5,5,5
2023년 6월 7일,크크크치킨/1,요즘 제일 좋아하는 치킨이예요,5,5,5
2023년 6월 4일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),코카-콜라1.25L/1","ㅋㅋㅋ 치킨 ㅋㅋㅋㅋㅋㅋㅋㅋ 바싹 바싹…ㅋㅋㅋㅋ 그냥 ㅋㅋㅋ
쩝…뭐지?",3,3,4
2023년 5월 21일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",첨먹어보는데 너무맛있네요,5,5,5
2023년 5월 20일,후라이드 반＋반마리선택/1(반마리선택(6초치킨 반)),치킨 따뜻하게 잘 왔어요 맛있어요:),5,5,5
2023년 5월 17일,크크크치킨/1,"처음먹어보는데 맛난 점심이었어요 ㅎㅎ
번창하셔요",5,5,5
2023년 5월 15일,크크크치킨/1,지난번 먹었을때는 엄청 바삭하고 맛있게 잘먹어서 또 시켜먹었어요 근데 저번보다 바삭함이 덜해서 아쉬웠어요 그래도 맛있게 잘먹었습니다,3,5,5
2023년 5월 15일,크크크치킨/1,아이들이 선택하더니 아주 맛있게 먹었어요!!,5,5,5
2023년 5월 12일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛있어요. 맛있어요.,5,5,5
2023년 5월 11일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛있어요. 맛있어요.,5,5,5
2023년 5월 3일,크크크치킨/1,양도 많고 맛있게 잘 먹었습니다 감사합니다,5,5,5
2023년 5월 2일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(간지 반))",처음 먹어보는데 넘 맛있어요~~,5,5,5
2023년 4월 30일,크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),엄청나게 맛있어요. ^^ 또 시키면서 리뷰쓰긴 처음입니다. ㅎㅎㅎ,5,5,5
2023년 4월 26일,"크크크치킨/1,똥집튀김/1",치퀸이 정말 바삭하네요~담에 또 주문할게요,5,5,5
2023년 4월 20일,크크크치킨/1,애들이 아주 잘 먹었어요! 맛있었어요,5,5,5
2023년 4월 12일,"후라이드/2,양념치킨/1","바삭바삭 맛있습니다.
양념치킨도 아이들이 맵지 않다고 좋아합니다.
작은 조각이라 먹기 편리해서 좋아요",5,5,5
2023년 4월 8일,"후라이드 순살 반＋순살 반 선택/1(순살반마리선택(호랑이순살 반),음료변경(코카콜라 제로1.25L 사이즈 업))",순살도 맛있어요 ~~,5,5,5
2023년 3월 26일,"순살 크크크치킨/1,호랑이쫀도그（3개）/1,생맥주 1,000cc/3",ㅋㅋㅋ 치킨 맛있어서 요즘 치킨은 이것만 먹네요 쫀도그도 존맛,5,5,5
2023년 3월 25일,"크크크치킨/1,크크크소스/1","바삭거리는 식감에 좋은 기름에 튀긴거라 확신이 들었어요! 정말정말정말 맛있어요ㅜㅡㅠ
오래오래 자주 먹을꺼에요!!!!!!",5,5,5
2023년 3월 19일,떡볶이 엔 순살/1(순살선택(크크크 순살)),아주잘배달받고 맛있어용,5,5,5
2023년 3월 15일,크크크치킨/1,ㅋㅋㅋ치킨 내픽1위긍극,5,5,5
2023년 3월 12일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),맛있게 잘 먹었 습니댜,5,5,5
2023년 3월 4일,크크크치킨/1,맛있게 잘 먹었습니다,4,4,5
2023년 3월 2일,"크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),포테이토 치즈스틱（3개）/1,크크크소스/1",바삭하고 소스랑 넘 잘 어울렸던 크크크 치킨! 다음에 또 주문해서 먹을 것 같아용☺,5,5,5
2023년 2월 26일,"순살간지 치킨/1,떡볶이/1",맛이 그닥 별로 였어요 ㅜㅜ,2,2,4
2023년 1월 23일,"크크크치킨/1,떡볶이/1,크크크소스/1,치킨 무/1","크크크치킨 완전 짱~~
60계 치킨이  일 냈어요~
바삭함이 기존 치킨과  다르고, 소스가  진짜  맛있어요~ 
소스는  무조건 1인1소스~~
치킨  싫어하는  사람도  먹고싶은  정도의 바삭함~
초심만  잃지않는다면  크크크치킨 대박입니다.
가끔 꾸준히  먹다보면 첨 먹을때  그맛이  안나는데
60계는  꼭   크크크치킨을  지켜주세요~",5,5,5
2023년 1월 21일,"콤보（윙,봉,다리）/1(콤보선택(호랑이 콤보)),쫀득치즈볼（5개）/1,떡볶이/1",여러 지점에서 주문해봤는데 시즈닝 가루가 이렇게 적은 곳은 처음이에요 그냥 맛만 봐라 하고 넣어준 것 같네요,2,3,5
2023년 1월 11일,순살 크크크치킨/1,"역시 바삭합니다!!
잘먹었습니다!",5,5,5
2023년 1월 9일,"순살 크크크치킨/1,스프라이트500ml/1",맛있어요 처음 먹어 봤는데,5,5,5
2023년 1월 6일,호랑이치킨/1,존맛존맛존맛이네요 와,5,5,5
2022년 12월 26일,크크크치킨/1,처음 먹어봤는데 완존 바삭바삭해요,5,5,5
2022년 12월 26일,크크크치킨/1,"광고보고 먹어보고 싶어서 주문했어요
엄청 바삭해요!👍바삭한 치킨 좋아하시면 추천드립니다.
추운날씨에 배달이다보니 상자 겉면에는 온기가 아예 없게 왔더라구요ㅠ 치킨은 다행히 온기가 남아있었지만 상자도 구멍있는 형태고 비닐에만 담겨져 있다보니 더 식을 수밖에 없었던것 같아 이점은 아쉬웠습니다
다음날 전자렌지에 돌려 먹었는데도 바삭함이 남아있어서 신기했네요 ㅋㅋ",5,5,4
2022년 12월 25일,크크크치킨/1,바삭바삭하니 맛있어요,4,4,4
2022년 12월 25일,"6초치킨/1,마요네즈소스/1",잘 먹었습니다! 맛있어요!,5,5,5
2022년 12월 24일,크크크치킨/1,순식간에 다 먹어버려 사진은 없지만 먹어본 치킨 중 제일 바삭한!! 맛나요~~!!!!,5,5,5
2022년 12월 24일,순살고추 치킨/1,고추치킨 바삭하고 맛있어요,5,5,5
2022년 12월 12일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살고추 반),순살반＋반선택2(순살간지 반)),웨지감자/1",고추 순살 적당히 매콤하니 맛있네요~,5,5,5
2022년 12월 12일,크크크치킨/1,맛은 괜찮은데요~ 양이 적은거 같아요,5,5,5
2022년 12월 1일,크크크치킨/1,ㅋㅋㅋ넘 맛조아요~^^,5,5,5
2022년 12월 1일,"후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),쫀득치즈볼（5개）/1",goodgoodgood,5,5,0
2022년 11월 29일,순살 크크크치킨/1,"순살  크크크 정말 맛있습니다
비 오는날 배송 해주셔서 감사합니다 :)
덕분에 축구 보면서 열심히 먹었어요!",5,5,5
2022년 11월 28일,후라이드 반＋반마리선택/1(반마리선택(6초치킨 반)),맛있어요 넘 좋아하는 조합이예요bbb,5,5,0
2022년 11월 15일,"똥집튀김/1,치즈스틱（5개）/1,생맥주 1,000cc/2","맛있게 잘 먹었습니다
양이 조금 아쉽긴 하네요",4,3,4
2022년 9월 18일,후라이드/1,"치킨이 넘튀겨서 이빨이 아픔.
다시는 안 시키고 싶어요
맛없음",1,1,3
2022년 9월 10일,순살 짜장치킨（순한맛）/1,맛있게 잘 먹었습니다,5,5,5
2022년 8월 13일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))","맛있게 잘 먹었습니다 
소스가  너무 적어요 ㅜㅜ",5,5,5
2022년 7월 31일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(간지콤보 반),콤보반＋반 선택2(new장스콤보 반))",항상 맛있게 먹고 있어요~,5,5,5
2022년 7월 29일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(고추 반)),코카콜라1.25L/1",오랜만에 먹으니까 더 맛있네요 담에 또 시킬게요! 근데 고추치킨은 양념이 별로 없어서 아쉬웠어요,5,5,5
2022년 7월 25일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살간지 반))",호랑이가 생각보다 간이 약하네요 잡내도 안나고 맛있게 먹었어요,5,5,5
2022년 7월 24일,"순살더매운고추 치킨/1,코카콜라1.25L/1",맵꼼하니~  맛났습니다,5,5,5
2022년 7월 17일,후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),배달이 빠르고 바삭했어요,5,5,5
2022년 7월 10일,호랑이치킨/1,기름에 절어있는 맛이네요,4,4,4
2022년 7월 9일,호랑이치킨/1,맛있네요. 잘먹었습니다,5,4,5
2022년 7월 8일,"후라이드/1,윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(고추윙봉 반))",맛있게 잘 먹었어요,5,5,5
2022년 7월 5일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살짜장（기본맛.매콤해요）  반)),스프라이트1.5L/1,마요네즈소스/1",음식이 저랑 잘 맞아서 좋아요!,5,5,5
2022년 6월 4일,,너무 맛있고 배달 빨랐어요,5,5,5
2022년 5월 28일,,호랑이치킨인데 그냥후라이드처럼 가루가 없네요... 가루아끼시려고한건지는 모르겠는데 그냥후라이드같네요,1,1,0
2022년 5월 22일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),배댤도 빨리해주시고 치킨도 맛있어요ㅎ,5,5,5
2022년 5월 15일,육육치킨/1,"배달60분걸린다했는데 30분만에 왔어요
근데 일욜저녁때라그런지 원래그런지
고기가 너무 작은 찌끄래기만 올려져있네요
감자도 몇개안되는데 크기도 작구요ㅜ
아이가 잘먹어서 다행이고 맛도 괜찮긴 했는데
살짝 아쉬웠어요ㅎ",4,4,5
2022년 5월 10일,,맛있게 잘 먹었습니다~,5,5,5
2022년 5월 9일,,잘먹었습니다. 맛있어요,5,5,5
2022년 5월 9일,순살 육육치킨/1,맛은 있지만 배달원이 다른집에 배달해서 늦게 갔다준점이 아쉼다,3,3,1
2022년 5월 9일,,최애 치킨... 잘 먹었습니다!,5,5,5
2022년 5월 8일,고추치킨/1,역시 고추치킨 맛있네요ㅎㅎ 근데 감자가 많이 줄었네요 이번엔 살코기도 많지 않은 거 같았어요ㅠㅠ,3,3,0
2022년 5월 6일,순살더매운고추 치킨/1,"다 먹고  상자만  찍었네요
맛있어요",5,5,5
2022년 5월 1일,간지치킨/1,바삭 바삭 아주 맛있어요,5,5,5
2022년 5월 1일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(고추윙봉 반))","맛있었어요
기사님이 문 앞에두시고 문자를 안해주셔서 온지도 모르고 한참 있다가 봤네요ㅜ",5,5,3
2022년 5월 1일,호랑이치킨/1,굿~~~^^넘  멋있었어요  대박  나세요,5,5,5
2022년 4월 27일,,맛있게 잘 먹었어요~,5,5,5
2022년 4월 24일,호랑이치킨/1,중상정도입니다. 참고하세요,4,4,4
2022년 4월 22일,순살 육육치킨/1,60계  치킨중에선  별로인듯,3,5,5
2022년 4월 18일,육육치킨/1,"저냥 그냥
그냥저냥 먹을 만합니다",3,2,3
2022년 4월 11일,"순살 육육치킨/1,아~매워!소스/1","순살인데약간퍽퍽살느낌나서치킨자체로만보면강추는못할거같습니다만 햇반,마요소스 기본으로주는구성은좋고 양도 괜찮고 같이섞여나오는 돼지불고기도 맛있는편입니다. 단돼지불고기양많은건아님. 두세끼에걸쳐치밥반찬용으로먹기좋을거같습니다",4,5,5
2022년 4월 3일,"순살고추 치킨/1,쫀득치즈볼（5개）/1,떡볶이/1",항상 주문해서 먹습니다. 맛 있어요,5,5,5
2022년 3월 27일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(호랑이윙봉 반),윙봉반＋반 선택2(new장스윙봉 반))",다 맛있어요 굿굿굿,5,5,5
2022년 3월 26일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",간지치킨 처음 먹어보는데 괜찮네요,5,5,5
2022년 3월 26일,순살간지 치킨/1,맛은 이때까지 먹어본 치킨 중에 최고였음 ^^  ☆☆☆☆☆☆☆☆☆☆,5,3,5
2022년 3월 24일,윙봉24세트/1(윙봉선택(간지 윙봉)),배달도 빠르고 맛있게 먹었습니다,5,5,5
2022년 3월 23일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),양이 이렇게 작았나 싶네요...너무 줄어든 것 같습니다,5,2,2
2022년 3월 20일,육육치킨/1,"밥이 왜 왔는지 알겠네요.
완전 존맛탱👍.
신메뉴라서 먹어보구는 싶었고 별기대는 안했는데
호랑이 치킨보단 나은거같아요.
불고기가 쫌 자자라긴 했지만 비벼먹으니
맛있네요ㅋㅋㅋ",5,5,5
2022년 3월 13일,순살 호랑이치킨/1,너무 맛있다. 다음에는 다른메뉴 먹어보고싶다.,5,5,5
2022년 3월 12일,후라이드/1,"개인적으로 치킨  반죽이 조금짭조름함 
대채적으로 맛있음...
양도 많고 순싹함...",5,5,4
