dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 11월 9일,크크크치킨/1,"추천받아서 시켜봤는데 역시!네요
바삭한 맛이 최고고 소스도 맛있어요",5,5,5
2023년 11월 9일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살간지 반),음료선택(콜라 1.25L 사이즈 업))",맛있게 잘 먹었습니다~,5,5,5
2023년 11월 4일,떡볶이 엔 순살（코카콜라）/1(순살선택(크크크 순살)),맛있게 잘 먹었습니다,5,5,5
2023년 11월 2일,"순살 크크크치킨/1,콘마요소스/1",처음엔 콘마요소스 이해를 못했는데 추가주문까지 하는 지금은 추가도 모자르다는 결론에 이르고있네요. 왜인지 자꾸 생각나는 크크크 다음에도 맛있게부탁드려요~,5,5,5
2023년 10월 31일,"후라이드/1,미니쫀득볼（10개）/1",깔끔하고 담백한 맛이 속에도 부담 안되고좋네요,5,4,5
2023년 10월 2일,순살 크크크치킨/1,맛있게 잘먹었어요 ^^,5,5,5
2023년 9월 27일,크크크치킨/1,열자 열자  열자,5,5,5
2023년 9월 13일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(간지콤보 반),콤보반＋반 선택2(고추콤보 반))",반반 너무 맛있어요,5,5,5
2023년 9월 12일,순살 크크크치킨/1,잘먹었습니다 맛있어요,5,5,5
2023년 9월 11일,순살 크크크치킨/1,요새 너무 유명해서 시켜먹어봤는데 너무 바삭하고 맛있어요 원래 치킨 많이 못먹는데 여기껀 별로 느끼하지도않고 맛좋네요 번창하세욥,5,5,5
2023년 9월 10일,순살고추 치킨/1(음료선택(콜라 500ml 사이즈 업)),따뜻하게 배달와서 먹었어요,5,5,5
2023년 9월 9일,윙 15조각/1(윙선택(고추 윙 15조각)),생각보다 양이많고 맛있었음,4,4,0
2023년 9월 9일,"다리 6조각/1(다리선택(후라이드 다리6조각)),콤보（윙,봉,다리）/1(콤보선택(크크크 콤보))",아이들이 좋아하는  ㅋㅋㅋ  맛있어요~,5,5,5
2023년 8월 21일,크크크치킨/1,배달이 빨라서 좋아요,4,4,5
2023년 8월 13일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(더매운고추  반))","다른 60계랑 비교해서 맛 그저그럼.
약속된 시간에 픽업갔는데 10분 넘게 기다림. 늦는다는 안내 없었고 지연에 대한 사과 없었음. 배달하러 오신 기사님들도 계속 대기 중. 기사님들 답답하신지 언제 나오냐고 모두 물어보심.
앞으로 안감.",1,1,0
2023년 8월 11일,"순살 크크크치킨/1,코카-콜라500ml/1",바삭바삭해요 맛잇어용,4,5,4
2023년 8월 9일,크크크치킨/1,"ㅋㅋㅋ치킨맛있네요
내일 태풍이 온다고하는데...
라이더님들 안전운전하세요!
사장님도 내일 바쁘실텐데 힘내세요",5,5,5
2023년 8월 6일,순살 크크크치킨/1,"우리집 강아지가 좋아해요
내껀데...",5,5,5
2023년 8월 5일,크크크치킨/1,"유명한 크크크 바짝튀긴 후라이드보다
더 바삭하고 맛있어요
시간지나도 맛있어요 ㅋㅋㅋ",5,5,5
2023년 8월 4일,크크크치킨/1,"조카가 하도 사달라고 해서 시켰는데
바삭바삭하니 맛있네영",5,5,5
2023년 8월 2일,"크크크치킨/1,다리 6조각/1(다리선택(후라이드 다리6조각))","다리 6개를 시켰는데 이런게 왔어요. 크크크치킨이 넘 맛나서 다시 온건데, 같이 주문한 후라이드가 너무 작고 맛이 없습니다. 기름냄새가 고약한데, 어제 튀겨둔거 다시 튀긴듯 질기고 냄새가 심합니다. 사진은 안먹은 치킨입니다. 대부분 상태가 이러합니다. 
환불 연락준다고 했는데 이틀째 연락이 없네요. 부디 다른 지점 시키시고 다리6개는 주문하지 마세요.",1,1,0
2023년 7월 27일,크크크치킨/1,"진짜 바삭바삭하고 짭짤해서 맛있어요!!!
포장했는데 시간도 딱 맞춰주시고 맛있게 튀겨쥬셔서 감사해요~",5,5,0
2023년 7월 26일,크크크치킨/1,배달 빨리 왔어요~ 전에 먹었던 크크크보다 뭔가 맛이 아쉬웠어여 ㅠ,4,5,5
2023년 7월 16일,"크크크치킨/1,고추치킨/1",솔직히 다른 지점보다 ㅋㅋㅋ치킨이 좀 싱거운 것 같은.,4,4,4
2023년 7월 11일,간지치킨/1,두근두근하네요~~!!!,5,5,0
2023년 7월 3일,크크크치킨/1,맛있어요ᆢ소스가 끝내줍니다ᆢ,5,5,5
2023년 7월 3일,크크크치킨/1,잘 먹고있어요~~^^ 기름 쫙 빼주셔서 감사해용,5,5,5
2023년 7월 2일,크크크치킨/1,잘먹었습니다 맛있어요,5,5,5
2023년 6월 30일,크크크치킨/1,맛있어요~~~~~~,5,5,5
2023년 6월 23일,순살고추 치킨/1,늘 고추치킨 먹는데 늘 맛있어요!,5,5,5
2023년 6월 19일,크크크치킨/1,요즘가격치곤 그래두 괞춘,4,4,5
2023년 6월 18일,"크크크치킨/1,크크크소스/1",크크크 첨먹어봤는데 최애치킨 됨.,5,5,5
2023년 6월 18일,"순살 크크크치킨/1,웨지감자/1,코카-콜라1.25L/1","맛은 그냥 그렇고, 과대광고였내요 크크크",3,4,2
2023년 6월 17일,순살 크크크치킨/1,"순살 주문했는데 뼈치킨이랑 섞여 있네요.순살이라고 생각하고 먹던 자녀가  황당해 하네요.
아이 먹을거라 순살주문한건데, 추가요금 지불하며 순살을 왜시킬까요?",3,4,5
2023년 6월 11일,순살 크크크치킨/1,항상주문하는곳이에요,5,5,5
2023년 6월 10일,크크크치킨/1,바삭바삭 맛있네요~~,5,5,5
2023년 6월 9일,크크크치킨/1,잘먹었습니다 맛있어요..,5,5,5
2023년 6월 1일,"크크크치킨/1,간지치킨/1,고추치킨/1",맛나게 잘 먹었습니다.,5,5,5
2023년 5월 29일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",항상 맛잇어요~~~~ㅎㅎ,5,5,0
2023년 5월 22일,순살간지 치킨/1,마늘맛 많이나고 진짜 맛있어요ㅜㅜㅜ,5,5,5
2023년 5월 21일,순살후라이드/1,"나눠서 먹으려 했는데 다먹었네요
기본 후라이드가 맛있어서
양념도 궁금합니다",5,5,5
2023년 5월 20일,"봉 15조각/1(봉선택(호랑이 봉 15조각)),떡볶이/1",예상시간보다 일찍 도착했고 언제나 맛있습니다 ^^,5,5,5
2023년 5월 13일,순살 크크크치킨/1,바삭하고 맛있어요!,5,5,5
2023년 5월 1일,"크크크치킨/1,콘마요소스/1",정말 맛있게 잘 먹었습니다,5,5,5
2023년 4월 22일,"순살 크크크치킨/1,미니쫀득볼（10개）/1,코카-콜라1.25L/1",맛있게 잘 먹었습니다.,5,5,5
2023년 4월 21일,크크크치킨/1,항상주문하는곳이에요,5,5,5
2023년 4월 9일,다리 6조각/2(다리선택(고추 다리 6조각)),"맛있어요
하나만 먹어본다는게 다 비우고서야  사진을 찍었네요",4,4,4
2023년 4월 1일,"크크크치킨/1,마늘똥집튀김/1,멘보샤（10개）/1,크크크소스/1,콘마요소스/1","딸과 제가 2틀3일에 한번 지금 크크에 맛들려 3번째 주문요~~정말 맛있어요~~!진짜요!근데 이번은 아니네요~~ㅜㅜ완전 식은걸 먹었어요..똥집 멘보샤 크크치킨까지ㅜ 똥집과멘보샤 첨먹었는데...,문앞두고 문자라고 되있었고요...초인종은 아니지만...덕분에  다식은걸 먹었네요..왜이리 안오지? 너무안오는데 하고있는데 혹시나하는맘에 문앞보니 와있네요..진짜 글안쓰는데 기분이 너무 안좋아 씁니다..맛은 정말 맛있어요 ㅜㅜ",5,5,1
2023년 3월 30일,"크크크치킨/1,더매운고추치킨/1,코카-콜라1.25L/1",오랜만에 먹는데 여전히 맛있고 신메뉴도 엄청 고소하고 바삭거려서 정말 잘 먹었습니다~~^^,5,5,5
2023년 3월 30일,크크크치킨/1,처음시켜봤는데맛있었어요,5,5,5
2023년 3월 26일,"크크크치킨/1,쫀득치즈볼（5개）/1,똥집튀김/1,크크크소스/1,콘마요소스/1",오랜만에 치킨을 시킨건데.. 원래 양이 이렇게 많나요.? 너무너무 맛있고 끝없이 나오는 치킨이.. 미쳤네요 크크크치킨 존맛..,5,5,5
2023년 3월 23일,멘보샤 엔 순살（코카콜라）/1(순살선택(간지 순살)),항상 잘 먹고 있습니다,5,5,5
2023년 3월 20일,"크크크치킨/1,웨지감자/1","크크크 치킨
바삭하거 맛있어요.",4,5,5
2023년 3월 18일,"간지치킨/1,웨지감자/1",가게에서 일하다가 시켜먹는데 힘든게 잊혀질정도로 너무 맛있게 잘먹었습니다~!! 환절기 감기 조심하세요 감사합니다!,5,5,5
2023년 3월 16일,"순살 크크크치킨/1,크크크소스/1,콘마요소스/1",가족끼리 먹었는데 진심 맛 있어요 바삭하고 맛도 좋고 진짜 짱 ~~~  이런 치킨이 왜 이제 나왔는지   ㅋ,5,5,5
2023년 3월 14일,순살고추 치킨/1,배달도 빨리와서 엄청 따뜻하게 먹었어요!,5,5,5
2023년 3월 13일,순살 호랑이치킨/1,맛있습니다 어머니도 좋아하세요!,5,5,5
2023년 3월 12일,고추치킨/1,"항상 시키는 메뉴입니다
넘맛있게 잘먹었습니다^^",5,4,5
2023년 3월 6일,"순살 크크크치킨/1,치킨 무/1,양념소스/1","크크크순살치킨 굿굿 

배달예상시간보다ㅡ훨씬늦었네요",5,5,5
2023년 3월 2일,간지치킨/1,"세상에서 가장 좋아하는 치킨브랜드!! 가격이 좀 무섭지만
그만큼 맛있는 치킨입니다!!",5,5,5
2023년 2월 25일,6초치킨/1,땀나는 맛이지만 너무 중독성있어요 ㅎ,5,5,5
2023년 2월 17일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),양념소스/1",맛있게 잘먹었습니다,5,5,5
2023년 2월 10일,"다리 6조각/1(다리선택(양념 다리 6조각)),다리 6조각/1(다리선택(간지 다리 6조각)),콘마요소스/1,치킨 무/2","정말 맛있어요 근데.. 닭다를 반으로 자르니까 문제가 있어요..뼈조각이 엄청 씹혀요ㅠㅠㅠㅠㅠㅠㅠㅠ반으로 자르면서 뼈가 엄청 분해되는것 같은데.....
하....진짜 맛있긴한데 ㅠㅠㅠ 맘놓고 먹질 못할정도로 뼈가 조각난게 너무많이 나와요.. 한입 씹을때마다 작은 뼛조각 씹히고 투입 씹을때마다 작은뼛조각 씹히고...먹는게 넘 힘들어요....이거 닭다리 자르면 안될것같은데요...ㅠㅠ",5,5,5
2023년 2월 7일,"봉 15조각/1(봉선택(호랑이 봉 15조각)),떡볶이/1,치킨 무/1",언제나 짱 맛있는 호랑이 치킨 입니당!!,5,5,5
2023년 2월 5일,순살 크크크치킨/1,바삭하고 짭조름해요,4,4,4
2023년 2월 3일,크크크치킨/1,우아 맛잇어요 빠르고,5,5,5
2023년 2월 1일,크크크치킨/2,맛난 크크크 치킨 먹고 좋았습니다,5,5,5
2023년 1월 29일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살고추 반)),코카콜라1.25L/1,청양마요소스/1",맛있어요 또시켜먹을게요 !,5,5,5
2023년 1월 16일,떡볶이 엔 순살（코카콜라）/1(순살선택(후라이드 순살)),아이들이 다 잘먹어서 친구모임때는 꼭 시켜요~,5,5,5
