dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2024년 2월 18일,윙 15조각/1(윙선택(고추 윙 15조각)),직원분 친절하고 윙 맛있게 먹었어요,5,5,0
2024년 2월 16일,윙봉24세트/1(윙봉선택(간지 윙봉)),늘 먹던곳인데 맛있게 잘먹었습니다.,5,5,0
2024년 2월 16일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(양념콤보 반),콤보반＋반 선택2(고추콤보 반))",믿고 먹는 60계 치킨입니다 ㅎㅎ,5,5,5
2024년 2월 15일,순살간지 치킨/1,소스가 살짝 넉넉해서 더 좋았어요!,5,5,5
2024년 2월 13일,순살 크크크치킨/1,리뷰이벤트가 안와서 아쉽네요 ㅠㅠ 크크크는 너무 맛있어요... 자주 먹습니다^^,5,5,5
2024년 2월 13일,"순살 크크크치킨/1,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반))","맛있어요
배달도 예상보다 일찍오구",5,5,5
2024년 2월 12일,"반마리＋반마리 선택/1(뼈반＋반선택1(양념 반),뼈반＋반선택2(간지 반))",맛잇게 잘 먹었습니다,5,5,5
2024년 2월 12일,"테라 생맥주 1,000cc/1,콤보（윙,봉,다리）/1(콤보선택(크크크 콤보))","바삭 바삭 ㅋㅋㅋ 치킨 ~
너무 맛있게 잘 먹었습니다.^^",5,5,5
2024년 2월 11일,호랑이콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),박스가 젖어서 포장이 아쉽긴했지만 처음먹은 자극적인맛이네요,5,5,5
2024년 2월 9일,"크크크치킨/1,크크크소스/1",크크크 완전 맛있고 진짜 바삭바삭!!!,5,5,5
2024년 2월 8일,크크크치킨/1,잘먹겠습니다 !! 사장님도 배달기사님도 새해복많이받으세요,5,5,5
2024년 2월 8일,봉 15조각/1(봉선택(6초 봉 15조각)),직원분 친절하고 치킨 맛있어요,5,5,0
2024년 2월 7일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),크크크소스/1",잘 먹었습니다 ㅎㅎ,5,5,5
